file_id,ballot_type,station_number,subdistrict,count_tier,meta_tier,imputed_fields,failure_modes,turnout_rate,void_rate,spoil_rate,dominant_party,RULE_PERFECT_TURNOUT,RULE_ZERO_TOTAL_BALLOTS,RULE_HIGH_VOID_RATE,RULE_HIGH_SPOIL_RATE,RULE_NEGATIVE_RATE,RULE_ALL_ZERO_VOTES,RULE_SINGLE_CANDIDATE_SWEEP,STAT_TURNOUT_Z,STAT_VOID_Z,STAT_SPOIL_Z,STAT_PARTY_DOMINANCE,anomaly_score,is_anomalous
5ebf621dbb485d453482f62b258a019d,district,3.0,ตำบลสัมฤทธิ์,A,M0,,,0.7242268041237113,0.04448398576512456,0.051601423487544484,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5fb1b549b1ec14bfede3cc3a3e3303d8,district,8.0,ตำบลโตนด,A,M0,,,0.6644736842105263,0.039603960396039604,0.012376237623762377,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5fb1b549b1ec14bfede3cc3a3e3303d8,partylist,8.0,ตำบลโตนด,A,M0,spoiled_ballots,"null_header_field:spoiled_ballots | ballot_math_fail (total=404, valid+void+spoiled=401)",0.6644736842105263,0.054455445544554455,0.007425742574257425,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
5feac47af840507780d084ad3b70e7e8,partylist,3.0,ตำบลสัมฤทธิ์,C,M0,,"ballot_math_fail (total=562, valid+void+spoiled=564) | candidate_sum_fail (sum=534, valid_votes=529)",0.7242268041237113,0.03202846975088968,0.030249110320284697,,False,False,False,False,False,False,False,False,False,False,False,0,False
6007ac671d31fd77ec6c06ddc9a74934,district,2.0,ตำบลหลุมข้าว,B,M0,,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20] | candidate_sum_fail (sum=328, valid_votes=278)",0.6171079429735234,0.04950495049504951,0.033003300330033,,False,False,False,False,False,False,False,False,False,False,False,0,False
6007ac671d31fd77ec6c06ddc9a74934,partylist,2.0,ตำบลหลุมข้าว,B,M0,,"candidate_sum_fail (sum=1431, valid_votes=271)",0.6171079429735234,0.066006600660066,0.039603960396039604,,False,False,False,False,False,False,False,False,False,False,False,0,False
60b793a6e0a51c5400a8c3a416ffcd27,district,5.0,ตำบลกระเบื้องใหญ่,C,M0,,"null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=310, valid+void+spoiled=0)",0.7175925925925926,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
61b3912f9808d86660e15554df5b7307,district,13.0,ตำบลหลุมข้าว,A,M0,,,0.723943661971831,0.04085603112840467,0.02529182879377432,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
61b3912f9808d86660e15554df5b7307,partylist,13.0,ตำบลหลุมข้าว,B,M0,,"candidate_sum_fail (sum=500, valid_votes=462)",0.723943661971831,0.07782101167315175,0.023346303501945526,,False,False,False,False,False,False,False,False,False,False,False,0,False
621650be07d7f7a7861cd2c995334ca1,district,5.0,ตำบลท่าช้าง,C,M0,,"null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ocr_extra_candidates:[20] | ballot_math_fail (total=201, valid+void+spoiled=0)",0.8726708074534162,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
62c281f9f300de1d165c3e8ce9ac801e,district,4.0,ตำบลบิง,A,M0,,,0.7061855670103093,0.040145985401459854,0.023722627737226276,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
62c281f9f300de1d165c3e8ce9ac801e,partylist,4.0,ตำบลบิง,C,M0,,"ballot_math_fail (total=548, valid+void+spoiled=550)",0.7061855670103093,0.060218978102189784,0.03467153284671533,,False,False,False,False,False,False,False,False,False,False,False,0,False
62f9566f4b5e25a18e22a0b35c047724,district,9.0,ตำบลชีวาน,A,M0,,,0.6274509803921569,0.05,0.0375,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
640872df2fd92b1cf8ee1a6c309d4dce,district,7.0,ตำบลท่าช้าง,C,M0,,"ballot_math_fail (total=331, valid+void+spoiled=345) | candidate_sum_fail (sum=1054, valid_votes=331)",0.6953781512605042,0.04229607250755287,0.0,,False,False,False,False,False,False,False,False,False,False,False,0,False
65a2d88700b3545bd9008947d18c7504,district,12.0,ตำบลสัมฤทธิ์,B,M0,,"candidate_sum_fail (sum=258, valid_votes=262)",0.7683923705722071,0.06382978723404255,0.0070921985815602835,,False,False,False,False,False,False,False,False,False,False,False,0,False
6625033d01a375c1f1b204a665886300,district,2.0,ตำบลท่าหลวง,A,M0,,,0.6568877551020408,0.03495145631067961,0.03300970873786408,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
66a38e62fd8014bba8d0c4ed8a89fb8c,district,1.0,ตำบลชีวาน,C,M0,,"ballot_math_fail (total=220, valid+void+spoiled=360) | candidate_sum_fail (sum=217, valid_votes=267)",0.6547619047619048,0.40454545454545454,0.01818181818181818,,False,False,True,False,False,False,False,False,True,False,False,2,True
67c7f449bb3c1e170f595deb775f3b49,district,10.0,ตำบลขามเฒ่า,C,M0,,"ocr_missed_candidates:[7, 8, 9] | ballot_math_fail (total=196, valid+void+spoiled=198) | candidate_sum_fail (sum=136, valid_votes=191)",0.717948717948718,0.025510204081632654,0.01020408163265306,,False,False,False,False,False,False,False,False,False,False,False,0,False
67c7f449bb3c1e170f595deb775f3b49,partylist,10.0,ตำบลขามเฒ่า,C,M0,,"ballot_math_fail (total=116, valid+void+spoiled=197)",0.4249084249084249,0.09482758620689655,0.0603448275862069,,False,False,False,False,False,False,False,False,False,False,False,0,False
67d65aa7f5208d02d61ee634127892d0,district,10.0,ต,B,M0,,"null_header_field:eligible_voters | ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=35, valid_votes=331)",,0.05929919137466307,0.04851752021563342,,False,False,False,False,False,False,False,False,False,False,False,0,False
6888d75039950dcd1d2311e3c4d33212,district,10.0,ตำบลดอนชมพู,A,M0,,,0.7736389684813754,0.03333333333333333,0.040740740740740744,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6888d75039950dcd1d2311e3c4d33212,partylist,10.0,ตำบลดอนชมพู,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,0.7736389684813754,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
69cdb0545163a46fd42e5914500853bb,district,2.0,ตำบลจันอัด,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,0.6924939467312349,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
69cdb0545163a46fd42e5914500853bb,partylist,2.0,ตำบลจันอัด,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,0.6924939467312349,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
6a5ecbc01fee18c6d9e449290332c94f,district,6.0,ตำบลขามเฒ่า,C,M0,,"null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=191, valid+void+spoiled=0)",0.596875,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
6a5ecbc01fee18c6d9e449290332c94f,partylist,5.0,ตำบลขามเฒ่า,C,M0,,"ballot_math_fail (total=191, valid+void+spoiled=91) | candidate_sum_fail (sum=176, valid_votes=73)",0.5787878787878787,0.041884816753926704,0.05235602094240838,,False,False,False,False,False,False,False,False,False,False,False,0,False
6b784dd89b8afdf78b1b458ddd1ad24a,district,12.0,ตำบลโตนด,A,M0,,,0.7473404255319149,0.03202846975088968,0.05693950177935943,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6b784dd89b8afdf78b1b458ddd1ad24a,partylist,12.0,ตำบลโตนด,A,M0,,,0.7473404255319149,0.0498220640569395,0.042704626334519574,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
6b9203840ab0437a7da332c1f4df1b5f,district,11.0,อำเภอ,A,M0,,null_header_field:moo,0.6947890818858561,0.05714285714285714,0.04642857142857143,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6b9203840ab0437a7da332c1f4df1b5f,partylist,11.0,ตำบลโนนสูง,B,M0,,"null_header_field:moo | candidate_sum_fail (sum=168, valid_votes=242)",0.6947890818858561,0.09285714285714286,0.04285714285714286,,False,False,False,False,False,False,False,False,False,False,False,0,False
6d86dc21c3c5a98db4072da7b7670695,district,3.0,ตำบลบิง,C,M0,,"ballot_math_fail (total=548, valid+void+spoiled=542) | candidate_sum_fail (sum=519, valid_votes=513)",0.6936708860759494,0.040145985401459854,0.012773722627737226,,False,False,False,False,False,False,False,False,False,False,False,0,False
6d86dc21c3c5a98db4072da7b7670695,partylist,3.0,ตำบลบิง,A,M0,,,0.7506849315068493,0.06569343065693431,0.0,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6dc4e136b4b80b7ff1c0f4d776e0699f,partylist,2.0,ตำบลท่าหลวง,C,M0,,"ocr_missed_candidates:[6] | ballot_math_fail (total=515, valid+void+spoiled=485) | candidate_sum_fail (sum=480, valid_votes=453)",0.6568877551020408,0.04271844660194175,0.019417475728155338,,False,False,False,False,False,False,False,False,False,False,False,0,False
6ece1bf5e69f1cde9c5f61640ea1acd2,district,8.0,ตำบลหลุมข้าว,A,M0,,,0.5741127348643006,0.03272727272727273,0.04,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6ece1bf5e69f1cde9c5f61640ea1acd2,partylist,8.0,ตำบลหลุมข้าว,A,M0,,,0.5741127348643006,0.06181818181818182,0.03272727272727273,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6f004fa71b79c953b5ff86ec38b1231a,district,12.0,ตำบลพลสงคราม,C,M0,,"ballot_math_fail (total=193, valid+void+spoiled=173) | candidate_sum_fail (sum=168, valid_votes=166)",0.6286644951140065,0.031088082901554404,0.0051813471502590676,,False,False,False,False,False,False,False,False,False,False,False,0,False
6f004fa71b79c953b5ff86ec38b1231a,partylist,12.0,ตำบลพลสงคราม,A,M0,spoiled_ballots,"null_header_field:spoiled_ballots | ballot_math_fail (total=273, valid+void+spoiled=173)",0.5635179153094463,0.06227106227106227,0.3663003663003663,ภูมิใจไทย,False,False,False,True,False,False,False,False,False,True,False,2,True
6f33020230a599a2d11c14afb5a35e4f,district,6.0,ตำบลพลสงคราม,A,M0,,null_header_field:voter_turnout,,0.05747126436781609,0.022988505747126436,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6f33020230a599a2d11c14afb5a35e4f,partylist,6.0,ตำบลพลสงคราม,A,M0,,,0.5780730897009967,0.06896551724137931,0.040229885057471264,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
6f352e4bbed033520e1d035244005cbc,district,14.0,ตำบลใหม่,C,M0,,"ocr_extra_candidates:[15] | ballot_math_fail (total=396, valid+void+spoiled=736) | candidate_sum_fail (sum=529, valid_votes=712)",0.8571428571428571,0.030303030303030304,0.030303030303030304,,False,False,False,False,False,False,False,False,False,False,False,0,False
6f352e4bbed033520e1d035244005cbc,partylist,14.0,คำเปล่า,B,M0,,"ocr_missed_candidates:[7, 8, 9] | ocr_extra_candidates:[70, 81, 92] | candidate_sum_fail (sum=219, valid_votes=309)",0.7272727272727273,0.06845238095238096,0.011904761904761904,,False,False,False,False,False,False,False,False,False,False,False,0,False
707ed6c2d6b89d6b792f1f81a8861fe1,district,,,A,M1,,,,0.04353932584269663,0.08286516853932584,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
707ed6c2d6b89d6b792f1f81a8861fe1,partylist,,,A,M1,,,,0.014044943820224719,0.03089887640449438,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
70c1007c6395361fbf937b2cf6e98c78,district,10.0,ตำบลบิง,B,M0,,"null_header_field:eligible_voters | candidate_sum_fail (sum=232, valid_votes=237)",,0.04,0.012,,False,False,False,False,False,False,False,False,False,False,False,0,False
70c1007c6395361fbf937b2cf6e98c78,partylist,10.0,ตำบลบิง,B,M0,spoiled_ballots,"null_header_field:spoiled_ballots | ballot_math_fail (total=250, valid+void+spoiled=246) | candidate_sum_fail (sum=239, valid_votes=233)",0.5694760820045558,0.052,0.016,,False,False,False,False,False,False,False,False,False,False,False,0,False
7176a01bf066cd49a08d87b360be804b,district,2.0,ตำบลลำมูล,A,M0,,,0.7146341463414634,0.05802047781569966,0.017064846416382253,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7176a01bf066cd49a08d87b360be804b,partylist,2.0,ตำบลลำมูล,A,M0,spoiled_ballots,"null_header_field:spoiled_ballots | ballot_math_fail (total=293, valid+void+spoiled=290)",0.7146341463414634,0.10921501706484642,0.010238907849829351,เพื่อไทย,False,False,True,False,False,False,False,False,False,False,False,1,True
73cbf627c97ede1efc8362913c91fd98,district,10.0,ตำบลมะค่า,B,M0,total_ballots,"null_header_field:total_ballots | candidate_sum_fail (sum=106, valid_votes=111)",0.5495049504950495,0.4796380090497738,0.01809954751131222,,False,False,True,False,False,False,False,False,True,False,False,2,True
73cbf627c97ede1efc8362913c91fd98,partylist,10.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=111, valid+void+spoiled=109) | candidate_sum_fail (sum=109, valid_votes=107)",0.5495049504950495,0.009009009009009009,0.009009009009009009,,False,False,False,False,False,False,False,False,False,False,False,0,False
7471a4ec2cda550324dd6cb1ef21363c,district,12.0,ตำบลหลุมข้าว,A,M0,,,0.7135231316725978,0.04488778054862843,0.012468827930174564,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7471a4ec2cda550324dd6cb1ef21363c,partylist,12.0,ตำบลหลุมข้าว,A,M0,,,0.7135231316725978,0.1546134663341646,0.0,ภูมิใจไทย,False,False,True,False,False,False,False,False,True,False,False,2,True
76e96811359c55ff8609bd20085823d0,district,8.0,ตำบลลำคอหงษ์,B,M0,spoiled_ballots,"null_header_field:spoiled_ballots | ballot_math_fail (total=377, valid+void+spoiled=319) | candidate_sum_fail (sum=307, valid_votes=309)",0.6649029982363316,0.026525198938992044,0.15384615384615385,,False,False,False,True,False,False,False,False,False,True,False,2,True
76e96811359c55ff8609bd20085823d0,partylist,8.0,ตำบลลำคอหงษ์,B,M0,spoiled_ballots,"null_header_field:spoiled_ballots | candidate_sum_fail (sum=320, valid_votes=289)",0.562610229276896,0.09090909090909091,0.003134796238244514,,False,False,False,False,False,False,False,False,False,False,False,0,False
7a735b3432df5671abcb472c6460e96a,district,5.0,ตำบลท่าหลวง,B,M0,,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=195, valid_votes=337)",0.6188811188811189,0.03954802259887006,0.00847457627118644,,False,False,False,False,False,False,False,False,False,False,False,0,False
7b831a6bd3786665a8154d891e20d9dc,partylist,13.0,ตำบลสัมฤทธิ์,A,M0,,,0.6708860759493671,0.0440251572327044,0.06918238993710692,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7bb7782d0289441ef6d4588eda70a3e5,district,,,C,M2,,,,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
7bb7782d0289441ef6d4588eda70a3e5,partylist,5.0,กำแพง,A,M0,,,0.6934984520123839,0.08035714285714286,0.013392857142857142,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7bff5ff29be5be3e8aeb09e82ea05a19,district,4.0,ตำบลช้างทอง,A,M0,,,0.804953560371517,0.019230769230769232,0.019230769230769232,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7c9130ec663cbb26985770651d79f47e,district,5.0,โนนสูง,A,M0,,null_header_field:moo,0.6992248062015504,0.05321507760532151,0.07095343680709534,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7c9130ec663cbb26985770651d79f47e,partylist,5.0,โนนสูง,C,M0,,"null_header_field:moo | ballot_math_fail (total=451, valid+void+spoiled=481) | candidate_sum_fail (sum=351, valid_votes=401)",0.6992248062015504,0.14412416851441243,0.03325942350332594,,False,False,True,False,False,False,False,False,True,False,False,2,True
7d47f767f82fbbc5dc61fb384487ccae,district,6.0,ล,C,M0,,"ballot_math_fail (total=303, valid+void+spoiled=314) | candidate_sum_fail (sum=288, valid_votes=299)",0.8416666666666667,0.033003300330033,0.0165016501650165,,False,False,False,False,False,False,False,False,False,False,False,0,False
7d47f767f82fbbc5dc61fb384487ccae,partylist,1.0,ล,C,M0,,"ballot_math_fail (total=303, valid+void+spoiled=313) | candidate_sum_fail (sum=306, valid_votes=297)",0.41336971350613916,0.039603960396039604,0.013201320132013201,,False,False,False,False,False,False,False,False,False,False,False,0,False
7db464476535ef385876e5ea76fb8225,partylist,7.0,ตำบลกระเบื้องใหญ่,C,M0,,"ballot_math_fail (total=295, valid+void+spoiled=303) | candidate_sum_fail (sum=237, valid_votes=279)",0.7320099255583127,0.02711864406779661,0.05423728813559322,,False,False,False,False,False,False,False,False,False,False,False,0,False
7f670365f09c57a12d872ac9b4f847d3,district,7.0,ตำบลลำมูล,A,M0,,,0.6519337016574586,0.05367231638418079,0.05649717514124294,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7f670365f09c57a12d872ac9b4f847d3,partylist,7.0,ตำบลลำมูล,A,M0,,,0.6519337016574586,0.07909604519774012,0.05084745762711865,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
7fa3c81ed7f634f86fbd61c4ef7dc387,district,3.0,ตำบลท่าช้าง,B,M0,,"candidate_sum_fail (sum=301, valid_votes=241)",0.7968253968253968,0.02390438247011952,0.01593625498007968,,False,False,False,False,False,False,False,False,False,False,False,0,False
805d3eb9e9c5a6d4cfb4bc9ded11d7e5,district,11.0,ตำบล,A,M0,total_ballots,null_header_field:voter_turnout | null_header_field:total_ballots,,0.06652360515021459,0.06866952789699571,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
805d3eb9e9c5a6d4cfb4bc9ded11d7e5,partylist,11.0,อ่างทอง,A,M0,total_ballots,null_header_field:voter_turnout | null_header_field:total_ballots,,0.07236842105263158,0.05482456140350877,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
80c4f292b162fed2e64508a8003435f6,partylist,7.0,ตำบลสัมฤทธิ์,A,M0,,,0.6676300578034682,0.07792207792207792,0.008658008658008658,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
81e4317cf1301ffc0037476386b8e202,district,12.0,ตำบลธารปราสาท,A,M0,,,0.7251908396946565,0.042105263157894736,0.0,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
81e4317cf1301ffc0037476386b8e202,partylist,12.0,ตำบลธารปราสาท,A,M0,,,0.7251908396946565,0.06315789473684211,0.0,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
82462b1cc2ec709b7634fc3eaed1803e,district,15.0,ตำบลมะค่า,A,M0,,,0.6303030303030303,0.028846153846153848,0.038461538461538464,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
82462b1cc2ec709b7634fc3eaed1803e,partylist,15.0,ตำบลมะค่า,A,M0,,,0.6303030303030303,0.038461538461538464,0.02403846153846154,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
827b7d26f1c0700551721442d1f421ea,district,10.0,ตำบลเมืองปราสาท,A,M0,,,0.578838174273859,0.021505376344086023,0.021505376344086023,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
827b7d26f1c0700551721442d1f421ea,partylist,10.0,ตำบลเมืองปราสาท,B,M0,,"candidate_sum_fail (sum=953, valid_votes=263)",0.578838174273859,0.053763440860215055,0.0035842293906810036,,False,False,False,False,False,False,False,False,False,False,False,0,False
83568d0627acdb9c4d7961e57fec246d,district,6.0,ตำบลมะค่า,A,M0,,,0.5603644646924829,0.028455284552845527,0.016260162601626018,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
83568d0627acdb9c4d7961e57fec246d,partylist,6.0,ตำบลมะค่า,B,M0,,"candidate_sum_fail (sum=284, valid_votes=216)",0.562929061784897,0.07317073170731707,0.04878048780487805,,False,False,False,False,False,False,False,False,False,False,False,0,False
83c4a303885c825e6b8539e680fc49d1,district,6.0,ตำบลช้างทอง,B,M0,,"candidate_sum_fail (sum=388, valid_votes=264)",0.6828087167070218,0.03546099290780142,0.028368794326241134,,False,False,False,False,False,False,False,False,False,False,False,0,False
844f9c799f9ba748c3d49f981d7e6edb,district,13.0,ตำบลขามเฒ่า,A,M0,,,0.7123287671232876,0.028846153846153848,0.028846153846153848,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
844f9c799f9ba748c3d49f981d7e6edb,partylist,13.0,ตำบลขามเฒ่า,C,M0,,"ballot_math_fail (total=104, valid+void+spoiled=157)",0.7123287671232876,0.25,0.34615384615384615,,False,False,True,True,False,False,False,False,True,True,False,4,True
8476eb4d191d9c5664d1972b47828311,district,1.0,ใน,C,M0,,"ballot_math_fail (total=527, valid+void+spoiled=548)",0.713125845737483,0.03984819734345351,0.09297912713472485,,False,False,False,False,False,False,False,False,False,False,False,0,False
8476eb4d191d9c5664d1972b47828311,partylist,1.0,ใน,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,0.7121621621621622,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
8481bd6646a9ab106b0896081f0df205,district,6.0,ใน,C,M0,,"ballot_math_fail (total=674, valid+void+spoiled=614)",0.7883040935672515,0.037091988130563795,0.019287833827893175,,False,False,False,False,False,False,False,False,False,False,False,0,False
8481bd6646a9ab106b0896081f0df205,partylist,6.0,โหม,B,M0,,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=559, valid_votes=561)",0.7181286549707603,0.0749185667752443,0.011400651465798045,,False,False,False,False,False,False,False,False,False,False,False,0,False
84c9a76330180bd61b4bcef721a2eac2,district,6.0,ตำบลจันอัด,B,M0,,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=78, valid_votes=145)",0.7136150234741784,0.02631578947368421,0.019736842105263157,,False,False,False,False,False,False,False,False,False,False,False,0,False
84c9a76330180bd61b4bcef721a2eac2,partylist,6.0,ตำบลจันอัด,C,M0,,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6] | ballot_math_fail (total=152, valid+void+spoiled=158) | candidate_sum_fail (sum=121, valid_votes=148)",0.7136150234741784,0.046052631578947366,0.019736842105263157,,False,False,False,False,False,False,False,False,False,False,False,0,False
84e278ed11cf71bb7c7d0ce2467b8dc4,district,5.0,ตำบลชีวาน,C,M0,,"ballot_math_fail (total=211, valid+void+spoiled=201)",0.6360759493670886,0.023696682464454975,0.018957345971563982,,False,False,False,False,False,False,False,False,False,False,False,0,False
8521ec8bf4bc95a2fc521fd417b971f9,district,6.0,ตำบลโตนด,B,M0,,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=339, valid_votes=429)",0.7406807131280388,0.024070021881838075,0.03938730853391685,,False,False,False,False,False,False,False,False,False,False,False,0,False
8521ec8bf4bc95a2fc521fd417b971f9,partylist,6.0,ตำบลโตนด,B,M0,,"candidate_sum_fail (sum=2920, valid_votes=421)",0.7406807131280388,0.05032822757111598,0.028446389496717725,,False,False,False,False,False,False,False,False,False,False,False,0,False
85b36c977c302475031db044ec936c5f,partylist,,ตำบลกระเบื้องใหญ่,C,M2,,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6]",,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
85c351f1ae231b4e1321694fad0c333c,district,2.0,ถนนนาง,A,M0,,,0.7682672233820459,0.02981029810298103,0.024390243902439025,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
85c351f1ae231b4e1321694fad0c333c,partylist,2.0,ดอนหมาย,B,M0,,"candidate_sum_fail (sum=170, valid_votes=345)",0.6638830897703549,0.04076086956521739,0.021739130434782608,,False,False,False,False,False,False,False,False,False,False,False,0,False
87e0205f99aa81c898f6ce7ab82e6f39,district,12.0,ตำบลโนนม,A,M1,,null_header_field:moo | null_header_field:district | ocr_extra_candidates:[20],0.7247437774524158,0.03636363636363636,0.05454545454545454,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
87e0205f99aa81c898f6ce7ab82e6f39,partylist,12.0,ตำบลโนนฟาง,B,M0,total_ballots,"null_header_field:moo | null_header_field:total_ballots | candidate_sum_fail (sum=464, valid_votes=437)",0.7306002928257687,0.06464646464646465,0.052525252525252523,,False,False,False,False,False,False,False,False,False,False,False,0,False
87ff2d06b19219cc0c34f947e817b8dd,district,5.0,ตำบลช้างทอง,B,M0,total_ballots,"null_header_field:total_ballots | candidate_sum_fail (sum=189, valid_votes=264)",0.7259786476868327,0.408207343412527,0.02159827213822894,,False,False,True,False,False,False,False,False,True,False,False,2,True
8897dee8f4f3c4311077992006d2c5ee,partylist,5.0,ท่าช้าง,C,M0,,"ballot_math_fail (total=467, valid+void+spoiled=465) | candidate_sum_fail (sum=437, valid_votes=435)",0.7848739495798319,0.03640256959314775,0.027837259100642397,,False,False,False,False,False,False,False,False,False,False,False,0,False
88ba8414b9e7cca61e32be91a39b9414,district,4.0,ตำบลพลสงคราม,C,M0,,"null_header_field:eligible_voters | ballot_math_fail (total=307, valid+void+spoiled=267) | candidate_sum_fail (sum=158, valid_votes=248)",,0.04560260586319218,0.016286644951140065,,False,False,False,False,False,False,False,False,False,False,False,0,False
88ba8414b9e7cca61e32be91a39b9414,partylist,4.0,ตำบลพลสงคราม,C,M0,,"ballot_math_fail (total=807, valid+void+spoiled=307)",0.5814393939393939,0.03717472118959108,0.008674101610904586,,False,False,False,False,False,False,False,False,False,False,False,0,False
88ecd0ab96276589a89d832ee664d8e3,district,16.0,ตำบลหลุมข้าว,A,M0,,,0.6363636363636364,0.0,0.017857142857142856,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
88ecd0ab96276589a89d832ee664d8e3,partylist,16.0,ตำบลหลุมข้าว,A,M0,,,0.6363636363636364,0.05357142857142857,0.05357142857142857,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
88f58579a687f561c51f9879509a1458,district,,,B,M1,,"candidate_sum_fail (sum=546, valid_votes=549)",,0.032,0.0896,,False,False,False,False,False,False,False,False,False,False,False,0,False
88f58579a687f561c51f9879509a1458,partylist,,,A,M1,,,,0.0144,0.0384,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
8a4731e5d6f7ae1125df488d19fc8e51,district,7.0,ใหม่,B,M0,,"candidate_sum_fail (sum=460, valid_votes=610)",0.7949029126213593,0.044274809160305344,0.024427480916030534,,False,False,False,False,False,False,False,False,False,False,False,0,False
8a4731e5d6f7ae1125df488d19fc8e51,partylist,7.0,ต,B,M0,,"candidate_sum_fail (sum=604, valid_votes=610)",0.7949029126213593,0.050381679389312976,0.0183206106870229,,False,False,False,False,False,False,False,False,False,False,False,0,False
8a4aeabb02e9e877936b1e40e2de678c,partylist,6.0,ท่าช้าง,B,M0,,"candidate_sum_fail (sum=1250593, valid_votes=294)",0.7959183673469388,0.038461538461538464,0.019230769230769232,,False,False,False,False,False,False,False,False,False,False,False,0,False
